"","SN","TN","CN","tgtsize","hand_theta","hand_theta_maxv","hand_theta_maxradv","handMaxRadExt","hand_theta_50","raw_ep_hand_ang","ti","fbi","ri","MT","RT","ST","radvelmax","maxRadDist","testMaxRadDist"
"179",1,23,5,8.30174059827877,-79.2927250106379,-70.4693874504836,-79.2927250106379,-69.5760594397988,-70.4693874504836,-79.2927250106379,0,0,75,0.119870349999985,0.396167294000037,0.891338008000019,903.586257199063,118.112143351467,118.112143351467
"180",1,24,5,8.30174059827877,-72.9791056798342,-72.0175799911414,-72.9791056798342,-67.876537861728,0.365866518712266,-102.979105679834,330,0,75,0.103049647999995,0.49831478200008,1.40581371200003,4859.79520640256,90.0014749494299,90.0014749494299
"181",1,25,5,8.30174059827877,-85.2146641034757,-96.6468192499178,-85.2146641034757,NA,-86.0404279534602,-115.214664103476,330,0,75,0.0973519670000087,0.47054077699994,0.952758197999998,1734.71504979036,NA,77.7306423707777
"182",1,26,6,8.30174059827877,-65.8311966409719,-66.0491730840228,-65.8311966409719,NA,98.0337523385654,114.168803359028,180,0,75,0.0905914589999952,0.463858748999968,1.0888778769999,963.279954974274,NA,74.1433468016819
"183",1,27,6,8.30174059827877,-61.9059212936324,-54.4480902655619,-163.245334258965,-53.8760420072446,-141.400509961183,-151.905921293632,270,0,75,0.115105818000018,0.514287940000031,1.52239384000001,4348.15517195511,96.788986499454,96.788986499454
"184",1,28,6,8.30174059827877,-77.188334232745,-72.5322233007614,-77.188334232745,NA,-22.3964868846341,12.811665767255,90,0,75,0.128892526999977,0.429912622999979,1.27539898699993,959.828374266608,NA,66.8561837179841
"185",1,29,6,8.30174059827877,-82.4075553111158,-77.2603668568032,-82.4075553111158,NA,-60.5839569702171,67.5924446888842,150,0,75,0.080531064000013,0.463003424000021,1.00235722299999,2901.36635402526,NA,78.4577736364094
"186",1,30,6,8.30174059827877,-81.0665247689591,-80.310358553218,-81.0665247689591,NA,104.447025908628,158.933475231041,240,0,75,0.106110899000015,0.469278118999995,1.08633933600007,2182.24981996512,NA,73.7474347047972
"187",1,31,7,8.30174059827877,-70.3233257565796,-81.995477977493,21.3484960837767,-71.675903494648,108.317404323699,-130.32332575658,300,0,75,0.132491622999993,0.460897810000006,1.26356708000003,4166.81552337782,82.0719450203907,82.0719450203907
"188",1,32,7,8.30174059827877,-79.210701555489,-87.7696600735792,-108.100491449808,NA,133.517193347483,-19.210701555489,60,0,75,0.123391372000015,0.438481950999972,1.311561326,6825.0686778192,NA,69.5172642408777
